TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note,timePoint
262,12/7/2021,Siderastrea siderea,0,25443.1,24875.4,47.39,0,43.2,,T12
263,12/7/2021,Siderastrea siderea,0,26169.6,24947.6,10.57,0,13.9,,T12
264,12/7/2021,Siderastrea siderea,0,29339.1,23837.7,29.11,0,24,,T12
265,12/7/2021,Siderastrea siderea,0,3566.2,26591.2,2.39,0,6.2,,T12
266,12/7/2021,Agaricia agaricites,0,8417.9,26005.8,9.87,0,12.7,,T12
267,12/7/2021,Siderastrea siderea,0,9364.6,26925.7,101.05,0,62.7,,T12
268,12/7/2021,Agaricia agaricites,0,9382.8,28277.7,12.85,0,13.9,,T12
269,12/7/2021,Agaricia agaricites,0,10585.2,28573.1,13.46,0,14.2,,T12
270,12/7/2021,Siderastrea siderea,0,12839,27892,8.17,0,15.5,,T12
271,12/7/2021,Siderastrea siderea,0,16101.5,25989.8,76.71,0,46.1,,T12
272,12/7/2021,Siderastrea siderea,0,15461.9,28690.9,158.06,0,157.3,,T12
273,12/7/2021,Siderastrea siderea,0,18890.5,26091.4,44.59,0,30.6,,T12
274,12/7/2021,Siderastrea siderea,0,18468.7,27806.5,40.3,0,26.9,,T12
275,12/7/2021,Siderastrea siderea,0,17278.9,28529.6,4.58,0,11.2,,T12
276,12/7/2021,Agaricia agaricites,0,17042.1,28529.6,11.48,0,13.1,,T12
277,12/7/2021,Siderastrea siderea,0,21456.3,26141.5,8.63,0,16.6,,T12
278,12/7/2021,Agaricia agaricites,0,21261.4,26692.5,15.95,0,15.4,,T12
279,12/7/2021,Agaricia agaricites,0,25726.2,28509.6,4.46,0,8.7,,T12
280,12/7/2021,Agaricia agaricites,0,25757.3,28682.8,16.92,0,17.4,,T12
281,12/7/2021,Porites astreoides,0,30196.7,27118.9,91.57,0,47.6,,T12
282,12/7/2021,Siderastrea siderea,0,30380.3,28028.4,196.99,0,74.4,,T12
283,12/7/2021,Siderastrea siderea,0,12132.8,29113.2,3.47,0,7.2,,T12
284,12/7/2021,Siderastrea siderea,0,12202.2,29176.9,2.04,0,6.4,,T12
285,12/7/2021,Siderastrea siderea,0,12320.3,29175,2.18,0,6.1,,T12
286,12/7/2021,Siderastrea siderea,0,12369.9,29172.4,1.98,0,5.7,,T12
287,12/7/2021,Siderastrea siderea,0,12786.5,30989.9,25.99,0,20.2,,T12
288,12/7/2021,Siderastrea siderea,0,17804.1,29717,16.89,0,27.4,,T12
289,12/7/2021,Porites astreoides,0,17631.5,29770.2,39.07,0,28.1,,T12
290,12/7/2021,Agaricia agaricites,0,24929.8,29107,2.87,0,6.6,,T12
291,12/7/2021,Siderastrea siderea,0,28704.6,28819,1.76,0,5.8,,T12
292,12/7/2021,Siderastrea siderea,0,28300.8,29279,34.23,0,28.2,,T12
293,12/7/2021,Siderastrea siderea,0,27893.3,29781.7,2.83,0,7,,T12
294,12/7/2021,Siderastrea siderea,0,27531.5,29771.7,24.08,0,20.3,,T12
295,12/7/2021,Siderastrea siderea,0,27335.1,29742.8,7.25,0,11.7,,T12
296,12/7/2021,Siderastrea siderea,0,27253.6,29770,2.29,0,7.7,,T12
297,12/7/2021,Siderastrea siderea,0,27368.8,29815.6,2.78,0,7.8,,T12
298,12/7/2021,Siderastrea siderea,0,27782.4,30047.4,2.59,0,9.4,,T12
299,12/7/2021,Siderastrea siderea,0,27774.3,30127.6,1.16,0,4.4,,T12
300,12/7/2021,Siderastrea siderea,0,29895.7,29609.3,26.36,0,20.2,,T12
301,12/7/2021,Siderastrea siderea,0,31321.3,29329.8,42.34,0,47.5,,T12
303,12/7/2021,Siderastrea siderea,0,31060.9,29519.4,236.34,0,124.2,,T12
302,12/7/2021,Siderastrea siderea,0,28924.8,30019.9,3.94,0,7.9,,T12
304,12/7/2021,Agaricia agaricites,0,29658.5,31148.3,7.35,0,10.9,,T12
